Element,ProjectId,FileId,Count,ClassName,Kind,Line,PackageName,SessionId
pyspark.sql.functions.when,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,56,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,57,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.when,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,57,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.when,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,58,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.when,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,59,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,60,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.otherwise,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,60,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,61,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,65,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.filter,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,66,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,67,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.ArrayType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,69,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.MapType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,69,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,69,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,69,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,69,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,75,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,76,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,76,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,77,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,77,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,78,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,78,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.ArrayType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,79,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,79,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,79,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.MapType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,80,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,2,,Class,80,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Class,80,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,82,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,83,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,85,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,85,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,87,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,87,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,90,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,90,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,92,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-functions.py,1,,Function,92,Sources.CLI_PythonQT_Only_Code.pyspark-column-functions,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Class,5,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.Row,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Class,5,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Variable,6,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,6,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,6,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,9,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,9,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,10,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,11,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,13,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,14,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,14,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,14,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,15,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,15,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.substr,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.withColumn,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.startswith,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.filter,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.columns,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,18,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,19,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,20,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,24,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,25,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,25,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,27,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,30,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,31,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.Row,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,2,,Class,36,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.Row,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,2,,Class,37,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,38,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,39,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,41,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,42,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,42,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,43,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,43,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,43,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,44,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,44,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,44,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,48,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,50,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,50,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,51,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,51,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,52,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,52,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,53,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,53,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,55,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,55,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,56,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,56,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,57,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-column-operations.py,1,,Function,57,Sources.CLI_PythonQT_Only_Code.pyspark-column-operations,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,6,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.IntegerType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,7,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Variable,9,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,9,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Function,9,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,15,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-convert_columns-to-map.py,1,,Class,16,Sources.CLI_PythonQT_Only_Code.pyspark-convert_columns-to-map,e37da485-7713-4c30-bd1e-2bc6c7661012
